"MonitoringLocationID","OrganizationID","OrganizationName","MonitoringLocationName","MonitoringLocationType","HUC8","Latitude","Longitude","VerticalMe","OBJECTID","SGEOID","WBID","AUID","Cat","PortionDes","distance","SegmentID","n","org","start","end","paramCount","paramNames"
"CORIVWCH_WQX-548","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - RMS","River/Stream",14010005,39.53158349,-107.7857303,5345,26432,34501,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",7.877457948,"COLCLC10_A",2555,"CORIVWCH_WQX",1995,2008,69,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Bank erosion stability (choice list);  Bank vegetative stability (choice list);  Cadmium;  Calcium;  Chloride;  Copper;  Count;  Cross-section Depth;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Fast Riffle;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kick Depth;  Kick Time;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  RBP2, Aquatic Vegetation, Dominant Type & Species (choice list);  RBP2, Aquatic vegetation, portion of reach with AV (%);  RBP2, Habitat type, gravel-cobble (%);  RBP2, Habitat type, pools (%);  RBP2, Habitat type, riffle (%);  RBP2, Habitat type, run (%);  RBP2, Habitat type, sand (%);  RBP2, Habitat type, snags (%);  RBP2, Habitat type, vegetated banks (%);  RBP2, Instream Features, Canopy Cover (choice list);  RBP2, Instream Features, Channelized (Y/N) (choice list);  RBP2, Instream features, est. stream depth;  RBP2, Instream features, est. stream width;  RBP2, Instream features, high water mark;  RBP2, Riparian Vegetation, Dominant Species Present (choice list);  RBP2, Substrate, inorganic, bedrock;  RBP2, Substrate, Inorganic, boulder, >256 mm;  RBP2, Substrate, inorganic, clay, <0.004 mm;  RBP2, Substrate, inorganic, cobble, 64-256 mm;  RBP2, Substrate, inorganic, gravel, 2-64 mm;  RBP2, Substrate, inorganic, sand, 0.06-2.0 mm;  RBP2, Substrate, Inorganic, Silt, 0.004-0.06 mm;  RBP2, Substrate, organic, detritus, sticks, wood, etc. (CPOM);  RBP2, Substrate, organic, marl, grey shell fragments;  RBP2, Substrate, organic, muck-mud, black-fine (FPOM);  RBP2, Watershed, Local Erosion (choice list);  RBP2, Watershed, Predominant Surrounding Landuse (choice list);  Riparian Width LDB;  Riparian Width RDB;  Rocky Substrate (Choice List);  Sand/Substrate Habitat Type (%);  Sandy Substrate (Choice List);  Selenium;  Slow Riffle;  Sodium;  Submerged Vegetation Habitat Type (%);  Sulfate;  Temperature, sample;  Total suspended solids;  Water Column Habitat Type (%);  Zinc;  "
"CORIVWCH_WQX-550","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Colorado - Rifle Br","River/Stream",14010005,39.52593786,-107.7780947,5280,26341,34400,"COLCLC01","COLCLC01_A","5","Colorado River from Paradise Creek to below the confluence with Rifle Creek",4.831632137,"COLCLC01_A",2387,"CORIVWCH_WQX",1995,2015,28,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Count;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-551","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Colorado - Rulison Br","River/Stream",14010005,39.49423822,-107.9387723,5158,25771,33737,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",0.315684055,"COLCLC02a_A",223,"CORIVWCH_WQX",1995,1998,12,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Cadmium;  Copper;  Dissolved oxygen (DO);  Hardness, Ca, Mg;  Iron;  Lead;  Manganese;  pH;  Temperature, sample;  Zinc;  "
"CORIVWCH_WQX-552","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Colorado - Cameo","River/Stream",14010005,39.14840071,-108.3148517,4760,22156,28878,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",51.10781358,"COLCLC02a_A",1073,"CORIVWCH_WQX",1995,2008,27,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-559","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Colorado - Parachute Br","River/Stream",14010005,39.4535,-108.0409,5061,25439,33330,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",13.23286488,"COLCLC02a_A",914,"CORIVWCH_WQX",2004,2018,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-709","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Parachute Cr - Cardinal Way","River/Stream",14010005,39.4455,-108.0545,5050,25572,33488,"COLCLC11h","COLCLC11h_A","1","Mainstem of Parachute Creek, including all tributaries and wetlands, from the confluence of the West and East Forks to the confluence with the Colorado River except for specific listings in segment 11g.",2.644632933,"COLCLC11h_A",345,"CORIVWCH_WQX",2011,2018,27,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-731","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","No Name Cr - 1/4 mi up from Hwy","River/Stream",14010001,39.5817,-107.2888,6557,NA,NA,"COUCUC04","COUCUC04_A","1","All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",NA,"COUCUC04_A",145,"CORIVWCH_WQX",2012,2012,57,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Bank erosion stability (choice list);  Bank vegetative stability (choice list);  Cadmium;  Calcium;  Chloride;  Copper;  Count;  Cross-section Depth;  Dissolved oxygen (DO);  Fast Riffle;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kick Depth;  Kick Time;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  RBP2, Aquatic Vegetation, Dominant Type & Species (choice list);  RBP2, Aquatic vegetation, portion of reach with AV (%);  RBP2, Habitat type, gravel-cobble (%);  RBP2, Habitat type, pools (%);  RBP2, Habitat type, riffle (%);  RBP2, Habitat type, snags (%);  RBP2, Habitat type, vegetated banks (%);  RBP2, Instream Features, Canopy Cover (choice list);  RBP2, Instream Features, Channelized (Y/N) (choice list);  RBP2, Instream features, est. stream depth;  RBP2, Instream features, high water mark;  RBP2, Riparian Vegetation, Dominant Species Present (choice list);  RBP2, Substrate, inorganic, bedrock;  RBP2, Substrate, Inorganic, boulder, >256 mm;  RBP2, Substrate, inorganic, cobble, 64-256 mm;  RBP2, Substrate, inorganic, gravel, 2-64 mm;  RBP2, Substrate, inorganic, sand, 0.06-2.0 mm;  RBP2, Substrate, organic, detritus, sticks, wood, etc. (CPOM);  RBP2, Watershed, Local Erosion (choice list);  RBP2, Watershed, Predominant Surrounding Landuse (choice list);  Riparian Width LDB;  Riparian Width RDB;  Rocky Substrate (Choice List);  Sandy Substrate (Choice List);  Selenium;  Slow Riffle;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-802","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Battlement Cr - Battlement Cr","River/Stream",14010005,39.439,-107.9817,6512,25447,33341,"COLCLC09c","COLCLC09c_A","1","Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",1.683977648,"COLCLC09c_A",154,"CORIVWCH_WQX",2007,2008,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-803","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Beaver Cr - Beaver Cr","River/Stream",14010005,39.47161,-107.8331,6685,25906,65221,"COLCLC04a","COLCLC04a_A","5","Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",0.828737317,"COLCLC04a_A",115,"CORIVWCH_WQX",2007,2008,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-804","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E M Fk Parachute  - End of Road","River/Stream",14010005,39.6215,-108.0152,7663,27843,36228,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",6.350731614,"COLCLC08_A",115,"CORIVWCH_WQX",2007,2007,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-805","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E Fk Parachute Cr - East Fork","River/Stream",14010005,39.5682,-107.9484,8193,27020,35165,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",4.292914276,"COLCLC11g_A",153,"CORIVWCH_WQX",2007,2017,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-808","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Northwater Cr - Off CR 8006","River/Stream",14010005,39.6148,-107.9485,8331,27740,36077,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",41.23483323,"COLCLC08_A",76,"CORIVWCH_WQX",2007,2007,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-809","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Trapper Cr - Trapper","River/Stream",14010005,39.6363,-107.973,8068,28240,36769,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",9.316777903,"COLCLC08_A",77,"CORIVWCH_WQX",2007,2007,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-820","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Battlement Cr - Battlement Cr","River/Stream",14010005,39.44027669,-107.9830307,6518,25447,33341,"COLCLC09c","COLCLC09c_A","1","Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",5.216908141,"COLCLC09c_A",448,"CORIVWCH_WQX",2008,2010,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-826","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Battlement Cr - Battle Upper","River/Stream",14010005,39.4686,-108.0031,5251,25537,33448,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",212.7652875,"COLCLC07a_A",421,"CORIVWCH_WQX",2017,2018,25,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-827","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Battlement Cr - Battle Lower","River/Stream",14010005,39.4349,-107.9764,6641,25447,33341,"COLCLC09c","COLCLC09c_A","1","Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",2.496231573,"COLCLC09c_A",36,"CORIVWCH_WQX",2017,2017,23,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-865","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Garfield Cr - Garfield SWA","River/Stream",14010005,39.54448268,-107.5566149,5480,26702,34809,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",13.34642615,"COLCLC07a_A",158,"CORIVWCH_WQX",2007,2007,19,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Arsenic;  Cadmium;  Calcium;  Copper;  Dissolved oxygen (DO);  Hardness, Ca, Mg;  Iron;  Lead;  Magnesium;  Manganese;  pH;  Potassium;  Selenium;  Sodium;  Temperature, sample;  Zinc;  "
"CORIVWCH_WQX-923","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - At Centennial 1","River/Stream",14010005,39.5345,-107.7856,5331,26432,34501,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",0.879096587,"COLCLC10_A",324,"CORIVWCH_WQX",2015,2017,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-925","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - At Centennial 2","River/Stream",14010005,39.5378,-107.7849,5363,26567,34649,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",20.09511636,"COLCLC10_A",259,"CORIVWCH_WQX",2015,2017,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-927","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - Blw Govt Cr","River/Stream",14010005,39.5447,-107.7815,5398,26567,34649,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",13.00686122,"COLCLC10_A",260,"CORIVWCH_WQX",2015,2017,27,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-928","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Government Cr - At 32 Mi Gulch","River/Stream",14010005,39.6096,-107.8075,5837,28061,36520,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",10.35390599,"COLCLC10_A",72,"CORIVWCH_WQX",2016,2017,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-929","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - Blw Rifle Gap Res","River/Stream",14010005,39.6229,-107.7613,5864,27950,36358,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",18.90115996,"COLCLC10_A",260,"CORIVWCH_WQX",2015,2017,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
